Path length,BFS,Bidirectional Search,A*,JPS
10,0.13574362677686355,0.08892646899410322,0.04481127624418221,0.051912744255626905
20,0.7569186077561489,0.5869939610015514,0.1173004571781602,0.13725303051083587
30,1.736283495009524,1.1404461276184008,0.19682572188886624,0.24955680474494268
40,3.103794034440719,2.0786686595992663,0.2715806065507196,0.42529752005392046
50,4.616528371877449,3.320479991824128,0.4433497750481894,0.6145023318224175
60,6.567783609157851,4.7475054609675365,0.8783105055825049,0.8199554641707605
70,8.747596281640073,6.4114914910590395,1.5728053209629465,1.0277824509651103
80,10.350563420318975,8.181257564265554,2.2030063355841287,1.208212679188426
90,12.878829542073337,10.071495001424443,3.5332513630390165,1.4150440952994607
100,14.484358830149896,11.863903161087727,5.4169497716480794,1.6099972848978517
110,17.09037013884583,14.861107232883505,6.537177375538856,1.9347710458401641
120,19.331816665436094,16.645582446403672,8.584613594046811,2.3616763186036493
130,21.658657713909054,19.085190558314917,11.1779616875435,2.54889950230347
140,23.851061022609745,21.354405961999106,14.888407336462528,2.8059509166883765
150,27.298151663129364,23.447135539981428,18.122254969949406,2.8342004765831463
160,29.329455964609025,25.744494040077978,21.438610092215583,3.26246743245956
170,32.33242941226355,29.307415385591497,24.935355210735786,3.4512755660449757
180,34.69410632682752,30.831835867483406,29.05686286884018,3.8118683632919055
190,38.076076473046214,33.721618549316716,36.79579592614152,3.983017645809985
200,40.76101231880677,35.26707281638414,38.87541283093966,4.284594357319367
210,44.206510283679606,39.92351822986781,45.1954252274237,4.7428046676600095
220,45.508012447357174,41.77139734056261,56.691291998227435,5.059916007783678
230,49.7738066652086,43.93036888387468,64.7653075615565,5.439672442012363
240,52.3640855710531,47.83448556895109,66.72642217407521,5.7256639200387545
250,54.091258826298954,49.442590058659,70.31525068261504,5.81865973332349
260,59.395248532879585,51.8996833375856,83.85626176700873,6.2224485348252685
270,61.99591111024221,55.0741524415546,92.29738755808937,6.710227550930447
280,62.69219085770815,57.86275583475374,91.24709238437227,6.822798472370593
290,67.67288277179253,60.46761050494779,106.19135378038182,7.189867649759565
300,71.49437710837783,65.5053869146053,107.8475579485715,7.621154678759174
310,72.95263585616958,65.00559999526672,117.06103442637425,7.780793395807159
320,78.60045954043215,69.4985845386982,130.72738954099742,8.262931830774654
330,82.93234066795017,72.03313029010266,142.54976431759562,8.835338600443606
340,83.74995756091141,74.95478097810978,142.8823731672473,8.752551226499603
350,86.1057574760134,75.968586912222,155.11219999834756,9.046165884655213
360,89.59092478386991,80.66713063190649,165.79338828454146,9.72483018443391
370,97.28094663757544,86.37543846151003,187.63443750028426,10.488725493160578
380,96.66673319847025,85.51093872709477,189.08921020639704,10.463765955478587
390,101.42066382343445,89.2747889493578,189.3708934777945,10.585693969798447
400,106.57572796890291,92.20606440911858,206.5455245749425,11.31002330628492
410,105.6664343259821,94.18265721750497,220.46094876735364,11.981477114098583
420,117.3547539173388,102.01364216091586,238.56432892294492,12.420981359248067
430,118.43960249900817,102.02793699681759,251.46572300076485,12.902382492423058
440,117.74119575855867,106.66976981511655,260.7611434004217,12.62161462992992
450,121.53762932752187,110.79532788751217,266.6559504780632,13.53652355991877
460,127.45081636255438,113.02483772689646,274.11427045356146,13.676035451889039
470,125.94819132105945,113.83449361204556,279.94495433650604,13.889565300179399
480,137.3677860442982,119.48754512432009,304.75333209259566,15.008665115888729
490,136.90742976554606,122.961673493718,318.4521720880686,15.252128379289495
500,140.33785231356268,125.63974119612465,329.62494305272895,15.731256950232718
510,138.82284428409082,130.07279154910378,330.9215487461185,15.695148766930423
520,154.00495468748028,135.0816448357305,354.48162364959717,16.712491632095112
530,151.82358254407936,136.88938490962082,374.51722688888606,17.00271650867642
540,153.73216136484186,142.00286051848417,386.3081115929354,17.21720557765388
550,158.14803072952088,143.839193512867,372.3422038973152,17.152341985599303
560,157.50383026829553,146.9676270512266,403.5069577956418,18.101577522010977
570,171.48115476540156,155.08953809851693,430.7632533345904,19.180021438712167
580,171.43484960531626,155.96349330633643,416.0826897621155,18.66952086574449
590,170.60692041984169,157.4383301138878,445.46751289534313,19.67720429999854
600,178.18674077744623,161.1854985396839,459.02004271224865,20.20711602342939
610,179.37350341982958,163.3938404891549,476.9447702425282,20.565753165687003
620,185.75764998900038,167.62154732378465,479.0130964352616,21.36800936928817
630,185.56151925286218,169.87924414061604,499.1186732423138,21.780302821190705
640,191.923326480038,178.59703039129576,510.02678137082677,22.077684801583196
650,195.70966860050578,179.62555335936526,528.2332470833987,22.704036764499854
660,197.97684137369023,180.40734354226754,541.7747086235162,22.817721125380746
670,193.4200382620524,181.05450573891545,557.1916727238295,23.1931550257514
680,208.4535531159223,188.54212775184777,580.4213138659035,24.351946892920864
690,208.17823299780716,194.69812132319822,594.6879736100357,24.653546701227953
700,208.28776699803734,196.22580738725333,587.3735522149232,24.971806896143946
710,218.04552124084626,198.50921238154436,618.7346429228783,25.30712079579851
720,217.62454272895798,206.77790043089124,629.2768978659923,26.0870205204711
730,222.89194771723095,207.82791064717443,656.7489137086772,26.861931989035632
740,219.74469901540596,207.58217389947674,679.0546985165827,27.230177341423598
750,229.24815550856633,215.3410399124163,684.3116353197929,27.93630826418553
760,231.91106285992123,218.40089428368069,685.7276085745721,28.329271431196304
770,230.67414978579802,218.66051277295082,711.5654585876129,28.587999992958775
780,230.1591173188511,220.3223584487841,705.7881627686612,28.19095973844652
790,245.12243362909842,228.25226330965367,732.8563244462533,30.336881214354236
800,237.077227419403,225.99777106282676,746.8112700481705,29.895068520821894
810,249.39234849870206,239.11585001170636,772.169094004631,31.01266150176525
820,255.41998829376408,241.94970926773257,782.8466087847221,31.748556572635
830,243.78873539363406,240.5752691310129,768.0729423746651,30.83584156840917
840,256.82306262474617,244.16549903617323,822.381591736113,32.78751892777323
850,268.5199614121862,247.6837184837331,840.6168271737254,32.85945326284222
860,260.0375820965746,251.43317511092107,845.2174375598607,32.73018515005903
870,278.0492493377502,258.079793017504,903.0618174627879,35.086537122205876
880,270.59401391707746,261.12210463863056,898.384797946694,34.57468607315083
890,275.63341220331864,263.4872478890307,900.0945934303489,35.35163005416942
900,285.6302678058076,257.4416618035075,920.655723180382,36.52526824259451
910,278.14990189671516,268.4503514193139,928.246004715843,35.899152838958884
920,292.26192667313984,277.67760047799067,956.6678790478479,37.41741428545543
930,278.2154048043776,275.63400962391,963.6846379640906,37.6395893014051
940,299.91803545589687,291.65434683777613,1034.7443983248015,39.49986836125579
950,292.50889012844266,285.1972982765779,989.9263665236117,37.84990301510807
960,299.4155065990844,291.037483016275,1003.4537749897759,38.010605654064214
970,297.8629207669712,291.2710775931676,1029.0940240419627,39.4478464400182
980,304.2318646683606,292.0420963354067,1065.0947174227565,39.91860412895133
990,304.2670481030671,293.4355155668169,1049.9251990571338,40.23785189187752
1000,309.6268909214895,306.66406623935285,1066.24048311731,40.902528130130854
1010,310.5235305964675,309.35170455719236,1098.2396926961533,42.06680319189481
1020,314.35140000730064,313.9567387109528,1123.0792138137026,42.21707834186642
1030,326.0946706267895,299.6447322323424,1159.436625123589,43.25219905489429
1040,314.97765244060093,310.04248266749914,1109.3224559937582,42.166119998296104
1050,321.52090261345325,317.89253738963083,1169.257773917136,43.691396960486536
1060,330.48214976030505,322.9682587628116,1203.2740838787568,45.94327393075301
1070,334.7805554427884,335.5063227344643,1255.5036968214945,46.662672271511774
1080,334.0347497647511,338.5453444402575,1222.955734776414,45.69388985115549
1090,331.93976358572644,332.1588769130218,1236.867935387905,46.187615887324014
1100,337.0027013605291,336.45499045469546,1254.279949096658,46.73220180814916
1110,339.86424411144577,337.12222563318846,1278.8110705809434,47.365069754484324
1120,338.1040686029167,342.5143227001319,1252.6646434742472,46.8870400985082
1130,353.85799309508553,342.5006375148379,1318.8606995642185,48.70741767873024
1140,347.52397450863145,350.9049892127514,1318.979996571354,49.09704607783579
1150,349.35976244424626,355.1425633175404,1334.2536812338767,49.13232400688022
1160,361.74382711039647,356.52037422551047,1353.2617106649611,50.955779111120435
1170,359.29667872648974,364.1819140253024,1343.899696371674,50.41926470924826
1180,366.52015453548523,365.7781875561299,1414.474952628738,52.13366316665303
1190,364.65131262089443,374.14960922720365,1408.189681071101,52.51396358823313
