Path length,BFS,Bidirectional Search,A*,JPS
10,0.14958936773885892,0.20077007656960977,0.03458543203947112,0.09853936907813304
20,0.10327845593778098,0.24829105657290637,0.10261463392071607,0.09689065668641067
30,0.1367403220745825,0.1950737915692791,0.1585963733734623,0.13107459679726632
40,0.16805278024976217,0.23969603199807424,0.23363134785303993,0.1719638870822059
50,0.23692658756460463,0.2944337309352935,0.3118539681983373,0.22824603106294358
60,0.2726358874670921,0.36028467431183786,0.4026129012626986,0.2812052431606477
70,0.31879523845892105,0.43378571550997475,0.5126130964074816,0.3429218272841166
80,0.38576935423958686,0.507926611169692,0.6216096769898168,0.409718950188929
90,0.45605040686886483,0.5918565021782387,0.736982521972036,0.48375162506491187
100,0.5154444896799373,0.6714641761592054,0.8453173229074854,0.5672566944689262
110,0.5802181036874591,0.7565427996494152,0.9940259257952372,0.6673868340229301
120,0.6659848249376052,0.8318167307961312,1.1134525284692935,0.731924900980775
130,0.7313996011992375,0.9261776914159615,1.2540478096065293,0.8305521908984241
140,0.8327313254635975,1.0453859438379127,1.4740309243700112,0.9588570290779972
150,0.8938179277328856,1.1373577687844811,1.5840705181972914,1.038788843914807
160,0.9864915664416241,1.2318779131973603,1.7644008012660537,1.1598626490098884
170,1.1075373967973197,1.3056060957714795,1.9619056916818387,1.2814300825925378
180,1.1344484233950067,1.3951964584861214,2.1171381874816624,1.3794830720725022
190,1.3083683803618662,1.5464636367771465,2.4191252973239883,1.5750620548904177
200,1.3413251006168876,1.6219348178701363,2.4439647767225257,1.5927242931084111
210,1.5248259714869565,1.7633077511491702,2.7779972872068717,1.8247290704139443
220,1.5959524802925174,1.806473555151096,2.984618181039479,1.9374892576174303
230,1.7249748008251191,2.0218152027130127,3.2192607975006102,2.1001792013645173
240,1.811279599428177,2.045428399801254,3.375636000394821,2.2031564002037047
250,1.9827072586744063,2.268972579509981,3.721182257898392,2.429378226639763
260,2.1351511901806273,2.3653206345107822,3.970459125581242,2.5755611118816195
270,2.254335548263043,2.467009373474866,4.280441406182945,2.774085547076538
280,2.492038114149062,2.7575352465520138,4.764685655715035,3.110116801300987
290,2.5848141161184155,2.804392339962144,5.009687094678802,3.240431857685889
300,2.6629432548606204,2.91842103170024,5.132000399723886,3.3617877009369077
310,2.9105363967774927,3.0220333346918626,5.572987356861889,3.6315233700576868
320,3.1390585782138873,3.207996652714877,5.991503763647758,3.9129326356005967
330,3.1344924305539683,3.3242290822633236,6.074706771934175,3.929337450707576
340,3.5225381504100968,3.570454217104548,6.753355821452466,4.402507229263045
350,3.820016533605696,3.872705903344267,7.303549997684524,4.751229921429176
360,4.023441461770515,3.9846028472349895,7.787114634261868,5.046039429621968
370,4.0120880638130405,4.151318519939611,7.777000412774184,5.028423867353196
380,4.115510505924893,4.17491750772825,7.935963424959072,5.12901439694579
390,4.6052125005517155,4.492705469485372,8.841328124981374,5.7554000010713935
400,4.752956968106207,4.687526231906453,8.980311476304882,5.881782786035147
410,5.154322048810523,5.052794489804215,9.778456695436493,6.349062204360962
420,5.149922764640514,5.162422357051353,10.105139837759298,6.599687802113168
430,5.650073028451674,5.457202487466741,10.903881328976501,7.0803601623076124
440,5.700820462123768,5.4046196912246325,10.951856757222915,7.0685548266849
450,6.19353908460259,5.714368585197405,12.312187742227795,7.9988295027122644
460,6.382714224659749,6.095869035900387,12.324969872271167,8.008856064106132
470,6.707392911976717,6.3878259839504725,13.030331101004533,8.346469290847853
480,7.436346746557128,6.886822763739563,14.069862604141235,9.089331299308839
490,7.546623597860337,6.892658798217774,14.821098000288009,9.639140802145004
500,7.778924798727036,7.169480799913407,14.950119198322296,9.751208801746369
510,8.309243650426941,7.720382936417111,15.969068252851093,10.31564007936016
520,8.1137737888963,7.527499598360831,15.666415322692163,10.146637902625146
530,9.13070763210695,8.124446987627021,17.660817270298082,11.474822088657135
540,8.315862152680932,8.062128684435233,16.739927095483498,10.87676175585781
550,9.763657897107514,8.599560325444951,18.964359919551896,12.361534007889057
560,11.609689725010762,9.54147549368176,22.21233359485747,14.479369171758885
570,11.027535599946976,9.572108397483825,21.688134802103043,14.00261760187149
580,10.937265599250793,9.60691120171547,21.309961599111556,13.918192399263383
590,11.955593999862671,10.786276799201966,23.266147599220275,14.946553998947143
600,12.056895200014115,10.461273599147797,23.23572999858856,15.152272799730302
610,12.699117786092721,11.107341107408049,24.435203950395696,15.901862052118354
620,13.66097408895068,11.362476112147574,25.674808501714637,16.790321459654372
630,12.918836221450896,11.173755511993498,25.126939369937567,16.549410234755417
640,14.162843899755943,12.09867357674653,27.87985690992053,18.31257072696841
650,13.69325378454064,11.690871317785575,26.54153944106691,17.06744741039922
660,15.331955827144256,12.898241769118481,29.988938153029444,19.724359035970696
670,14.735090456315591,12.377530705632015,29.031043152838823,18.93480497920167
680,16.66573127471342,14.245058301562969,32.900175290448324,21.521821622222546
690,16.348091266694524,13.830104760470844,31.77508849118437,20.68072936553804
700,16.85413709619353,14.694518547144629,32.571201211262135,21.33024718155784
710,17.528822710314596,14.803030280240504,34.92500677241747,22.611958166042648
720,18.229730522776226,15.284148195661215,35.79716626276453,23.49165903612313
730,19.737793601989747,15.505688798189164,37.8181187980175,24.830906801700593
740,17.619604801177978,14.616044801473617,34.8445559990406,23.105358402490616
750,18.666673386289226,16.077291933519223,36.597356449932825,24.063468146708704
760,20.553957539418388,16.34262380926382,39.80560793431978,26.142710316985372
770,21.046913709852003,16.744901209348633,41.24351371007581,26.69152338730712
780,21.313322223841197,17.1042515864921,42.06181468282427,27.775717460683413
790,22.642838095388715,18.609490476193884,44.52930198255039,29.183927381322498
800,23.140019759055107,17.829043545790256,44.9076540340339,29.479986694791624
810,23.318333200550832,19.11079565126434,45.16263320087916,29.840143082170147
820,25.35643117413347,19.281674494386202,49.860216599003024,32.64559797405714
830,26.288909485924385,21.023008300617278,50.90716284584151,33.457690118094206
840,26.422854251948447,21.634500405083784,52.41314008023575,34.204540079663154
850,27.434621719551867,21.33993155594732,54.09503811548968,35.549070489455445
860,24.81370273628272,20.31045078043826,48.79644648497924,31.985089063178748
870,28.350886818974516,22.7960108532462,56.60174186054126,36.86800542797229
880,30.20722437963998,23.751645868721088,58.79842231317985,38.78611693943827
890,30.02743760037422,23.189214799165725,59.000212800741195,38.79338759970665
900,28.654140799760818,22.966731999874114,56.17192720293999,37.28004800105095
910,31.78712081641567,23.90444204199071,61.95826775322155,40.750592650685995
920,30.95445294193193,23.90015176487904,61.92202391858194,40.82123411847096
930,30.54591372620826,24.92962980550878,60.78477411433762,39.94655725301481
940,32.026902451077284,24.96404204246949,63.18105755046923,41.891606939082244
950,33.79744016094859,24.497563051411426,66.29704980055492,44.078693975645855
960,34.59936892155157,25.65338286911824,68.57964661373086,45.32014262866214
970,34.95896920187845,26.26454790848743,68.24317908513682,45.141422053933596
980,35.50316666676525,27.0435653995361,70.51241940989273,46.72191349866521
990,36.67987845777496,27.246811789225756,73.28041544580847,48.44578943238026
1000,39.13299448541769,29.11895984200042,77.99991574648797,51.49826456641588
1010,37.34085686393813,30.207842350239847,75.74769764577641,50.0348286280445
1020,39.60568081651415,29.9763824472622,79.61316775351155,52.77748775263222
1030,38.255861727053244,28.842997942687063,77.93676296060468,51.57627284085309
1040,42.433531126623485,30.856870040819338,85.46051128388379,56.63190856030943
1050,42.589369290691664,30.16802716137856,86.55259999773634,57.45472834640601
1060,41.11905203093358,31.35489918594438,83.18925162568326,55.03726910551389
