Path length,BFS,Bidirectional Search,A*,JPS
10,0.29139316849919494,0.09001024082063828,0.051520978197634286,0.06838634003077282
20,0.45267763120437476,0.4746319579533511,0.1276803742992874,0.2119757969819592
30,0.8780758052024392,0.772623717960486,0.36145581030327456,0.16656325617003076
40,1.3623381224651803,1.1852514771063118,0.7112103964208661,0.23452920498373103
50,1.9223909919159154,1.7506166666926137,1.363857203700382,0.3135432416207009
60,2.3540541475423202,2.237437117992309,2.197679479293075,0.4038742329519815
70,3.067611209963106,2.841256946302169,3.268467260658828,0.5074327360153341
80,3.579869482820723,3.5091610351994693,4.375442727126152,0.595855396970595
90,4.427015636813482,4.214397639583117,6.06479337531218,0.7311341207647162
100,5.099247494061888,4.8976876716015925,7.561410963209053,0.868624652204744
110,5.837151560384308,5.555839993049222,9.366397323252233,0.9700222255899118
120,6.52714285798073,6.096517057460893,10.819373259143482,1.0761990742505438
130,7.174062551581645,6.849655448128774,11.920978200460763,1.180722758387911
140,7.86938288508283,7.600150897845827,14.382213059367706,1.370950899786335
150,9.098680566134222,8.677490041671607,16.8305104313503,1.5415090008368313
160,10.703192627874252,9.476364980738106,19.352364514097232,1.768449312679307
170,11.27681317760974,10.360770241387518,20.844858045478013,1.8746809666956457
180,12.27830727000948,11.182106839033475,23.379114946170017,2.088933333140343
190,13.332030103824543,11.974446113939266,26.091378146810985,2.3282674796269243
200,14.196534471523618,13.052333202921016,28.062158721600635,2.410985114187822
210,15.149868776390077,13.78308650317219,29.817730375852452,2.653865403362981
220,16.408372046111037,14.980673471506535,34.46133175491797,2.9469867230213542
230,17.725049745029683,15.918178900161594,37.7635045229119,3.3317612979002997
240,18.77851491555914,16.792746779416824,39.33692701188392,3.28151935058345
250,20.704551997853923,18.676481987352453,42.95478100207438,3.4964769894444907
260,22.50125488347041,19.69000418202594,47.26864510628477,3.873884171840862
270,22.59251897320896,19.628201020963996,49.07094051878099,4.075148198956725
280,24.042307006778106,21.18688843597012,52.148776449619916,4.124800821993436
290,26.051884357421258,22.31063981861119,56.0880625618405,4.462886728676697
300,26.59923261651654,23.4364143639131,56.41122477811486,4.495139566581487
310,27.46714744460072,24.475113969353885,60.14810882761396,4.831607441148087
320,28.954939270883397,25.972876432454928,64.08223560825165,5.084425651524639
330,30.31378938365784,26.605197790831784,67.48061238651647,5.326945584846171
340,33.28460818137537,28.781624546476152,70.67880318019492,5.482503182778336
350,32.81579909285813,29.159516737496045,74.8058909642698,5.732495019701336
360,35.11140620217429,30.251120798422544,80.86565619194648,6.260831418083656
370,35.777450232147544,31.44730368643945,84.55157741767424,6.431120744057929
380,39.154050928010896,32.64470708006685,88.93057074702568,6.736672635362273
390,40.38221899431179,34.21561645813957,90.48338016739396,7.0464839725151585
400,41.97357673302456,35.8922544576115,95.03588712557328,7.237933665478333
410,44.76872079600493,36.46273805501538,102.46628627799046,7.716480965771343
420,43.717956662366795,37.12845808294452,106.21852857421707,7.956111907066606
430,47.86561386177749,39.551464353657664,108.48713168522053,8.271790599172759
440,48.17128413510232,40.09487048235193,110.73291982345461,8.279642736619056
450,52.9442619300472,41.341618814151715,119.98294036465306,8.921109171307227
460,51.04611304614733,43.552160013319906,121.37416826180909,9.044911293335177
470,48.675239713436255,42.50337745011861,120.22272842342228,8.92299705942252
480,56.12857716000746,45.220091377656175,134.47935387416584,9.949841804389695
490,59.567126810197855,47.425842133725304,139.28044383456606,10.297982981276917
500,55.57324307705398,47.213371773542555,138.83355311066376,10.243976550434775
510,58.96495324922243,47.290094908559695,143.10003056421004,10.544769441890484
520,62.71198532647026,49.712424887638385,151.81070266054684,11.070788001704884
530,62.16216461760478,50.38282124172876,150.5123539912138,11.143482752322178
