Path length,BFS,Bidirectional Search,A*,JPS
10,0.242501372071706,0.17605890367673413,0.04136940932164998,0.03651780897079537
20,0.15277272179013207,0.28565844209679275,0.14061991167274904,0.08059740427768591
30,0.30778553029324146,0.29893192078204867,0.3027178774488733,0.12418000038633956
40,0.37228355366430244,0.42995800703634945,0.5510774907611665,0.19076883276819667
50,0.4654071780063646,0.6363502249054844,0.7891013435184153,0.34966636505896737
60,0.5788038429032024,0.6921760704782274,1.0637841932793968,0.30531453067420894
70,0.75845796397302,0.8512964554592571,1.4421437984019254,0.3883132749954156
80,0.8855080151859718,0.9960746825495853,1.6980523213052547,0.45404809990009676
90,1.005236245659241,1.1558475957687244,2.0272703035429576,0.5447965079519946
100,1.2296118145639245,1.3653109084476125,2.453690453009172,0.6527145477858457
110,1.4130175692267,1.539864433360399,2.8780945579377177,0.748274055983731
120,1.6460830367129782,1.7332308738128,3.303693908193837,0.8448478237442348
130,1.7379944725239531,1.9396400000186678,3.7311957455695945,0.9519655374770469
140,2.0489791325900866,2.1544286976689877,4.389823049047719,1.1269408708033355
150,2.1299729955850273,2.309091563969222,4.749564979649797,1.212840931828012
160,2.422358933304037,2.5735406300851276,5.346607590360301,1.3475053592451982
170,2.8569773366716174,2.784792442851596,6.007172000143263,1.5389977804819743
180,2.9361777290576647,2.92094411669659,6.43256428962996,1.632255464541812
190,3.2942472336140085,3.2765068059271956,7.149382550665673,1.798703405704904
200,3.7569371051917786,3.6470185469718,8.14471221617444,2.024994573981514
210,3.805749790439047,3.790566108715584,8.474911292227741,2.1200142206008463
220,4.205317730253393,4.112300910732963,9.063632270422849,2.272763180732727
230,4.3398088021278385,4.077771604061127,9.742234398841857,2.447687201976776
240,4.891051602145852,4.5544945203006,10.7885570776517,2.6632383522922045
250,5.17461308346519,4.913411390932301,11.417902107983199,2.8603945165746825
260,5.688222513570414,5.244203900878047,12.386572291840723,3.066483981165535
270,6.080869492332814,5.55267499968157,13.305288978552413,3.289305507126501
280,6.4371211428999375,5.9811158505830475,14.09763744486586,3.4762343609385553
290,6.865761502654151,6.25018716702419,14.987884956123555,3.7449535411016077
300,8.002362271872434,6.7636718240651215,17.40810863538222,4.357077728076415
310,8.089696417291801,7.094367724965768,17.500467727383768,4.348376094582546
320,8.244301445818177,7.1749275375679495,18.17813381595888,4.535431877426479
330,9.350667200590435,8.021385424050242,20.564146149496317,5.143929153801459
340,9.728199107306343,8.226214280085903,21.26422991124647,5.3119919651321
350,9.20722700724622,7.940209704109385,20.299812237421673,5.059730799389288
360,10.70836516257325,8.859958369807421,23.279390500142025,5.814510861672967
370,11.262512196370256,9.70694308939988,24.429686181428956,6.144183329934997
380,11.853438713583529,9.582473267058623,25.903191245096618,6.4928064472664335
390,12.30790161033232,9.979600804397858,26.737851399494463,6.765242567024078
400,11.962852196735248,10.117347813489145,26.719695175948896,6.710656133660099
410,13.335378320343727,10.838846454050689,29.954293803831117,7.507992034992285
420,14.783516433685337,11.799536986438106,32.147478537472416,8.083669405005294
430,15.769712400830482,12.806395455825427,33.94912148605693,8.502071486031713
440,17.060007113350764,12.725692445437113,36.83475600295596,9.229234670003255
450,18.03822358102257,13.68660830202061,38.72346943747008,9.72238427738956
460,18.039472806403825,14.588022593175019,39.654628454391926,9.971407533689522
470,18.424271488398837,14.42191096722034,41.09704210831408,10.354770179903298
480,18.563866528414064,14.92918093325728,41.413382204407355,10.444444493722107
490,21.51467901738092,16.404928805896773,46.90657654171618,11.820733333811347
500,21.13360094124416,15.84015047662663,45.53334292263355,11.527875474039114
510,20.518934342135555,16.30392303414967,46.88622435175854,11.77855173971342
520,21.17003333262908,16.5441076944017,46.4137388865153,11.633212398260067
530,24.18300416668256,18.00085334032774,52.31285375008981,13.258006664117177
540,23.700292797238976,17.43093333534292,50.46074099207784,12.677264860621444
550,24.47810844262441,18.25847155676948,53.37887111028036,13.477265337308248
560,26.07520877164707,19.599814032253466,56.50806314903393,14.143425436919195
570,28.301738459330338,20.049721795269566,62.27081282169391,15.691935041011908
580,29.809662981236233,21.40050638635108,63.314394887964774,15.914237444958788
590,28.895984757641507,21.437621974089755,64.26982735732211,16.100916141886348
600,29.682702111795482,21.633885231199145,65.87453797447027,16.623375103443482
610,33.49911837598197,23.650544869084644,74.0440705163866,18.56341580906485
620,32.274665138043396,22.604312390362452,71.43181376555644,17.99897981893032
630,32.91431129826661,25.26337907852987,73.61544434944456,18.393781173179338
640,31.07636088848114,23.839916887813143,71.57003733423021,18.076713779767353
650,33.72702948173204,25.04439402338993,75.37073506207105,19.0789888465547
660,34.41440185076661,26.533870835547095,76.92687546268657,19.35703518545186
670,37.312742105178664,25.954735096609383,83.63854604645779,21.111969295300934
680,36.84646751458132,27.139961604327592,84.13374135765848,21.160507598003758
690,39.44355731628929,27.637336818742952,87.0730439324758,22.02252133820346
700,40.31030766152321,28.446139149970197,91.66429319432442,23.059151061037753
710,44.531124188733656,30.59535674106243,99.41704046282658,25.21562186063722
720,43.57309189250877,29.639712612908166,98.4127693643441,24.750879279128068
730,42.465547176138045,30.50635282070406,94.67391370717556,23.908329028756388
740,43.59184086609345,30.880096152997933,99.64467548693602,25.006794232015427
750,44.19789108795713,31.38152984038804,102.2354108515636,25.944201548894245
760,45.17592843900925,33.082589100887425,103.33319431232616,25.961088148338536
770,52.36068157930123,33.05232324516564,116.93744034882178,29.483434650981636
780,45.9079236228635,32.67390866026165,105.76234645355404,26.60613425322405
790,52.049324119510366,35.54498241534784,117.69913417190763,29.7704045233415
800,49.97973089101838,35.47085528257416,113.08579918621032,28.46192154845571
810,51.966977092137945,36.570574009471,118.15471145024908,29.698066518170194
820,53.60325599564446,36.68919467078315,123.51814711199866,30.848384000460307
830,54.202296189332415,36.857857622837614,123.5490847447161,31.278780936184575
