Path length,BFS,Bidirectional Search,A*,JPS
1350,136.52731406114376,152.8882479167854,544.306739583301,84.27945885310571
1360,137.87400266005002,151.23880372307403,538.4481638295854,78.70672606565851
1370,131.50594148895843,146.9522563823043,505.6665340417877,73.6050670221448
1380,144.04335389004814,159.97442555410996,579.3096049995886,90.50274666564331
1390,148.20094772800803,163.6941454561258,597.4382125015625,91.83574488623576
1400,151.67329842913213,165.81033350722328,621.8583109949896,102.10718795969224
1410,136.5398703708693,156.47045061746496,510.01887592507734,72.60232592438474
1420,142.95629395724652,160.08079066004726,583.8745901095016,90.76771373686555
1430,137.9549426470025,153.69698284391094,547.4595328437931,82.773003921351
1440,159.08623829737624,174.59413882931497,651.2146952123718,112.53000265978118
1450,152.9792648349162,167.44714560466153,651.8472549460091,102.42643516518912
1460,143.7556317934411,153.6255728316445,569.7531526004303,82.35705433587808
1470,120.65448888727263,133.07708169997127,465.61737777750477,56.776609150802386
1480,128.2216558652883,147.09476703838263,495.3393022348095,63.89623687237334
1490,134.54767347010625,147.69403605639528,474.4064619062709,61.980959184721215
1500,120.3414643823284,136.53407808138084,484.611223970374,62.195754109180136
1510,126.68106923061303,141.07330641093162,493.01390512898945,63.58228012919426
1520,119.94702207713158,131.10148117042982,482.2637883103513,60.32667727284617
1530,120.11074276765187,137.93681383788962,491.4661238990115,57.893067295446336
1540,128.5594380369947,142.11696257583935,473.71061595159074,61.871650919043944
1550,126.73545328900218,141.90998157741208,498.44568355283457,64.9333184188918
1560,119.34629500098526,138.7598556259647,492.5201756272465,62.77662562411278
1570,130.95058400054774,142.06187466581662,515.6385499986013,65.59883000234763
1580,127.83364640517172,138.74871764619365,487.99534901976585,61.606728758102925
1590,127.51163792959575,136.66189931117256,506.2514510343815,65.85696551799774
1600,128.7393928578212,146.11785059493212,519.2035875002898,64.8448648818192
1610,123.97319221496582,138.62099700505863,507.2693035936284,63.336484431149714
1620,127.8366723394563,141.19425035664375,519.1064936178373,66.53976524869601
1630,126.28898926149279,140.34319865863594,518.7611624150468,65.67409932733382
1640,124.03939647888633,133.05881126833634,485.53383168955924,59.80243028217638
1650,124.50449937675148,141.00210062544792,520.4721599994227,67.36419562343508
1660,126.88099722274475,141.25302708376614,528.6662590280175,66.81213055530355
1670,117.93926181955771,137.33084636520255,489.94765000180763,62.534935454346915
