Path length,ge-bfs,ge-bidir,ge-aStar,ge-jps
875,72.71421614392764,54.54826423587898,149.71842187601658,59.634942189686825
900,80.23255467208611,58.35523788677367,166.551646714392,66.04246557377614
925,80.32529556941479,60.699786700889575,167.24857429240612,66.57702552807247
950,86.75121649940809,63.89437316954136,182.89785866876443,72.45140716532866
975,88.94480759811064,66.07366095162112,186.33340194305345,74.13416396012997
1000,90.81684604788974,66.6438926118346,194.96159553015764,77.60827937896309
1025,99.17833554682089,69.62441926495207,211.0439367789103,83.65379719767596
1050,99.80857202117308,73.24977685791634,215.685486008878,84.94571589414731
1075,101.53208500229078,75.63303310172311,221.17458707094193,87.61297069315253
1100,105.41639449469194,77.51362392598709,229.97512048452117,90.98034784900547
1125,112.05669234642366,80.64822278866151,246.076674998212,97.01993520426102
1150,112.77340374294661,83.71629857443233,250.153624420285,98.4126035672033
1175,119.98795277679969,85.88643846017091,267.3373762115383,105.05482916307363
1200,120.54088508359722,87.61917590137388,270.1347831153479,106.53300245726695
1225,126.54964532204669,90.47117859403865,283.6831300310094,111.13172230081592
1250,128.563566894837,94.06937781219052,289.138766206943,113.39191871809174
1275,132.8187974663152,95.74921979456384,302.7190722497385,118.63311370435704
1300,139.9647054794399,98.95555194359365,318.8730021211789,125.12413127135893
1325,140.79560153667742,100.26636683757488,323.7457287183175,126.94604598130935
1350,151.36541175340352,105.82714298168818,349.5878191243138,136.76578368513208
1375,148.28544965876293,103.72088322308782,344.4093385218349,134.9810226000335
1400,147.9838414887587,110.4506900752267,349.2074645415266,136.8888021295375
1425,154.30475504043673,111.25255686133362,363.77748628194666,142.08069520548355
1450,162.48653418064117,113.13928527268496,388.3045214568485,151.57264090754768
1475,166.2362234687724,116.54884302717488,396.0514025521927,154.44042755369426
1500,167.6779269317411,118.56362349929776,403.81833773145956,157.35008970910036
1525,166.544040446027,119.64046385468797,404.0363075741392,157.0821876095002
1550,173.932732077696,125.49540663320958,423.9782019710455,164.43039229693807
1575,181.01166192751043,127.51003418255175,444.45085448419985,172.74709712369793
1600,183.9849072314234,133.22465273249085,452.57175907991973,175.77536702282214
1625,186.38327430959404,128.85067241376845,457.8253050006669,177.7730179266683
1650,187.4531284472038,131.51276689500645,462.15022638029063,179.034735859057
1675,189.15363951565064,131.54514639176864,464.77687989682266,180.52088092610597
1700,198.17842311713858,137.44705752681233,492.7403387113284,191.1491903235408
1725,195.306104740652,138.25529372894158,483.3879020319147,187.45344119011347
1750,198.30515103257935,142.8910529317527,499.67773069143294,194.28570913857428
1775,199.39837517326987,142.0302533440187,505.83801531455885,196.36024524880128
1800,201.25646280531296,142.3728343871602,508.7644556110365,196.6822554379179
1825,208.72928810016862,149.83391000032424,530.6607591390609,205.33742310302011
1850,202.65725179929063,147.53830875090833,515.4561180074669,199.7735325907761
1875,211.54440448037508,149.79051913886235,537.9578151706992,208.35223292872823
1900,209.5542953543737,152.66123184074428,534.2610142846526,207.82766678226588
1925,230.1651739642538,161.46533069096762,603.4137574123926,233.01715896746208
1950,218.64472708664834,157.94085468745067,569.124377084896,220.8085020867487
1975,221.15086446191583,158.67924089155028,571.2684466068234,221.75455911053078
2000,232.5105497434193,163.08404904387027,611.8746681105946,236.2368325798722
2025,230.40490333763307,164.86152670936713,607.2783619354484,235.08788196889307
2050,229.2705819012871,165.05254677397375,596.5183566325882,231.01700017828242
2075,238.3626578305165,172.1383318334818,627.4087403301398,242.78913700381915
2100,239.11306315827787,169.4309677211862,634.3765022802771,244.5033547384697
2125,242.8391798576005,172.95601187249738,652.5988240988135,251.29500827343344
2150,245.85201986576786,172.6714385377531,659.1509835327421,255.42663293479862
2175,251.32817382213332,184.4292938921464,672.4694905757488,259.9245441517489
2200,250.62395362896203,182.56649149920034,679.5600723886912,262.1647497390224
2225,258.49900188990887,184.46434484335154,695.7949477651275,269.6320802376852
2250,262.8387907688434,188.5689586321513,718.6103965824486,278.3719570940376
2275,255.32858269911736,187.15145363032198,699.4581719746227,271.17602646825225
2300,256.56879445647036,185.3462667246212,706.8496712285063,274.02095771497005
2325,255.9006706594179,188.46690764029822,705.6857548631314,274.0053468781213
2350,262.3413342645952,191.4619257002027,722.573872200259,279.1204160829107
2375,271.2528150462697,200.10237247638213,754.5441123063748,290.7004114534101
2400,261.76778000230377,196.33386608372564,725.582492872943,280.48217843283777
2425,264.2499715493932,198.8954846668081,736.6110860340843,285.14730034106026
2450,271.38074831132565,198.74362593264604,758.1748984010351,293.9438966275532
2475,278.61579230782036,204.25113513857335,780.024836892223,301.869724999983
2500,277.79325255863495,208.09702969472156,780.4616781585046,302.4129430061721
2525,271.75619545266346,207.52228251328836,760.2875410831058,294.7151178336227
2550,274.93939607817634,208.4971826243035,768.5515335633767,297.40435161440297
2575,281.8376991187454,217.7204795413547,795.5388560822821,307.7420183451718
2600,277.1971028762831,215.05908994529148,783.1268281842476,304.0107588887857
2625,288.0644887976058,218.99953133293562,826.173530845286,319.30510551627583
2650,277.61755595043246,211.16051747275995,785.5134050159206,302.8592412640171
2675,287.4715485964925,219.1295218189886,827.7564968583997,320.3667175225975
2700,289.2752318017896,222.23401130972817,823.4389606012894,317.4114434651688
2725,292.2952890259048,224.6900524384884,845.0131534803204,326.08539320679074
2750,290.64418053947037,225.89367147740103,831.5892944639961,320.92268120762486
2775,296.12019947379616,227.35230629552495,848.9392865406467,327.3355421340549
2800,298.3776940870285,232.8448753016928,862.06550487,331.68502730618354
2825,300.95731391591306,233.0582036107676,869.9740405469826,335.7416924383632
2850,301.62909088092937,229.0422873676869,876.0098512300274,337.3965354365215
2875,300.87372303711516,236.22567196488382,874.2235612475446,338.1427930380617
2900,307.1020126223564,239.07052639449228,894.6016827874496,345.56537934463535
2925,311.39306366872444,240.57318578971376,908.513470145867,350.2259508980264
2950,309.1097310513781,239.85764438520397,896.769700000579,345.45159052819537
2975,314.7041341652473,240.99043166816236,919.9741663314899,354.3472336661816
3000,315.2198499125403,248.36416125920442,923.1436016196603,355.06258450048466
3025,317.1324435328687,242.74266189107527,933.0514610149227,359.59801503223974
3050,321.9549203051235,250.67297491441408,946.1986368581297,365.4550387371115
3075,316.30454430312875,253.87663861377382,939.9646832769027,362.60216689937056
3100,324.85693284709276,252.18752959297925,963.475435123211,371.1233500806297
3125,325.92334329399523,252.53936708272036,961.9695298767687,370.1420567078326
3150,324.36829760119525,254.82191438278923,959.5230222603637,369.39088202094376
3175,319.2803207761945,251.33755491239904,947.4319105765372,364.49739424748856
3200,329.12237124502167,257.9048623108667,973.2765593418405,374.826055372845
3225,325.6207075039962,257.3968371704195,973.3787616060666,375.2078724286111
3250,331.56356925557594,263.1788719598506,996.7520802337173,383.88826638661527
3275,331.87158931846585,263.993519442094,992.4077534139052,383.02530122346093
3300,330.0000460191169,262.91008581422193,977.3060081314463,376.52227923758716
3325,337.5122388619833,264.1703616559814,1007.1476243526413,388.6782133017179
3350,330.33398993043767,264.41066826040833,987.3637851509218,380.2304904446667
3375,332.05118610088573,267.4448057783209,987.6841064979884,380.2200111901717
3400,336.26593304419066,269.7515821007566,1003.7350721131504,386.96621136185223
3425,336.88291099657306,269.8919164913217,1009.2876795556947,388.8185163216083
3450,339.4678778739908,269.8975846416554,1022.122066363992,393.86734223213233
3475,337.6895669391955,270.5953078163175,1015.0788459243914,390.6219363198995
3500,342.3954160071963,277.4428032379356,1030.313795864582,395.87429046395016
3525,341.6518402737048,279.595558507161,1028.6010694452043,395.5232961823543
3550,348.1917463743581,278.6735104432148,1044.0741516794778,400.9458534521339
3575,344.05827900752547,278.51675966731773,1044.873026115047,400.54579338771254
3600,348.171049385163,278.8007840092027,1052.276243056061,403.2173404203358
3625,344.2977008775738,276.0832294221517,1038.5075516636025,399.58448335564907
3650,350.60798279369914,278.6347502599989,1054.8383654215877,406.55933594459975
3675,346.1138764827586,277.3272648063408,1050.0810033831299,405.0367489014382
3700,349.6680012546133,285.86615609204046,1052.0456189983208,405.86155448058173
3725,353.356951710296,280.72828150856986,1075.2775279105933,413.19939589480015
3750,356.9195913913533,287.7560542183776,1087.1799552485784,418.2933963808053
3775,357.5199831538033,290.06128105071554,1087.933875966072,419.44582807013865
3800,355.68560989325243,285.7826489609563,1074.1437717024237,414.6862329863426
3825,360.2479574850627,285.1624098084675,1102.718855764082,424.1994595496872
3850,360.68554963710915,293.6691408599577,1095.8765611123013,421.4937847649752
3875,361.12749273100525,289.28565605660214,1101.1515276790903,424.0085439442763
3900,362.3002333897072,292.5296807061106,1099.5574924505797,423.6896218149454
3925,362.5999217776887,292.63255958461593,1109.357678573306,428.1431195137808
3950,362.01903801737603,290.1044075665173,1098.8119879299456,424.8433753133894
3975,363.9391551017761,294.4938730275945,1110.7934343746226,428.2784350302659
4000,369.6073360120083,294.303203145524,1125.1689486022178,432.98813059384173
4025,364.93016234131545,295.60689117178185,1115.121149911322,429.1770437865644
4050,352.21436274502855,303.14642052014034,1073.9702912341077,415.5621623544104
4075,355.8427284334114,298.2852284349291,1070.8709448192078,415.8605617697854
4100,358.57389442416337,300.469693845969,1091.7042101931113,422.0788574954638
4125,360.62414089376614,304.481046319932,1103.1950901171497,427.358363373566
4150,364.0283768167664,305.49724911308476,1108.7678249521668,428.85652652423835
4175,364.8731152172952,301.6959880514641,1108.1278288984574,427.78659479994764
4200,362.8277576428548,307.0427421644993,1099.0757881984027,425.4445259195232
4225,364.2654899191945,306.9514923498257,1105.3682787302714,426.9452794814733
4250,362.94297639126813,303.1407361092075,1099.2440779715303,425.098423018342
4275,368.27878470073887,308.45461604288266,1121.6539035430594,434.9567106319452
4300,360.027789274208,303.0917287464084,1084.6422271284498,419.92587166035224
4325,372.1943351757458,306.1147512411752,1136.9717279155213,440.13314072534183
4350,374.25989119911196,311.6432309975624,1140.9159099981784,441.4985621991158
4375,366.2328194683104,306.29748008947456,1112.9967272144504,431.12793185621234
4400,372.75083592117755,311.3381474493877,1133.2887108666935,438.3433050977153
4425,373.87930083772585,312.49019853531195,1144.2799150324067,441.14444384370813
4450,370.58271036832946,313.5842203020277,1129.0132917907274,434.75709913719294
4475,376.368507082626,312.64799355974526,1153.3703903425405,444.48740944560507
4500,370.4809178009138,307.9096808784611,1129.316883954897,435.99987010903413
4525,378.8913406105021,317.5451866799567,1164.4543986921747,450.1688982563248
4550,373.93426287711435,310.13744871299156,1143.9105997840222,442.477546564755
4575,381.48137142828534,311.42895223652675,1165.8523305806198,450.6283073678081
4600,381.74293080296604,319.46801396243626,1164.8798486657702,451.4167813158133
4625,380.6763968823482,316.12572717188726,1162.4980948743948,449.85393251581553
4650,382.90127579826714,318.9707522328998,1163.826356474508,451.5436000034308
4675,380.61948540138,320.55606231294684,1159.828827887319,449.28835729757947
4700,380.7433785881691,312.91845938227823,1166.00963884921,449.8781260451997
4725,380.7212765744348,316.4577720160081,1165.0958639926353,452.02913123408007
4750,386.93694201705233,316.6172234127767,1190.2191884014226,461.2678927790936
4775,379.2402474010313,320.44319604885555,1153.5995956334652,447.5706521869945
4800,389.09241132789185,316.37628066857656,1189.3957086677021,460.8470993338691
4825,389.2604993550875,321.03164794687063,1195.8874790495981,462.2035056177535
4850,391.7083849154156,328.5236025837989,1199.6709243560147,463.9082747867395
4875,395.0059407207761,320.4236171954897,1211.7285040695203,468.6843194581265
4900,389.21843789008835,325.4641167747308,1186.7686592147957,459.17148943939566
4925,393.7294950717522,326.3420734464229,1219.5020355453328,471.83314539686774
4950,391.9728445412056,318.85140245051053,1188.295070825547,460.1298844044352
4975,389.8030473461878,332.6944122372268,1204.113717779001,464.6723138572988
5000,400.60657108002397,339.64404409448787,1237.9545857857509,477.1197469846312
5025,386.03741662409396,331.03807558394095,1170.9938148080528,454.1039766296164
5050,392.72289486413996,331.2225737135936,1205.537250756497,467.88174863776413
5075,398.18249715019834,334.1659176682475,1227.342821650016,477.4429897477484
5100,395.34376656753153,338.567302759074,1219.520413803908,472.67043466875157
5125,394.40221942500244,339.4460075531932,1221.4492640298047,473.22626978201833
5150,389.2201952538248,337.6152654199277,1199.846194234945,465.6933410216186
5175,398.1113860082301,343.9986686035228,1229.8660197949653,477.9176822493914
5200,393.0145125393372,334.1358652341323,1203.0802860200192,467.25502616487523
5225,398.9230918137628,341.1732597855911,1217.6392708223486,472.74600889589436
5250,398.0771581389975,346.19021361848445,1220.5688877097791,471.48888637774013
5275,399.12826287307865,339.47680936370006,1225.9440859568158,474.4722167253494
5300,396.87117878550833,343.52842500083375,1226.8688469696226,475.281784468528
5325,401.15017000585794,368.6691900004943,1246.4428091670077,481.5352937504649
5350,399.86897835483796,370.2694848450747,1244.2781718613264,483.40595930479304
5375,391.92365843523675,370.5999481555366,1217.37612386937,470.49213415163536
5400,400.623771045003,373.065191401076,1236.2033764647142,479.40453528494857
5425,400.0735036000475,368.3338054048048,1238.0559405389133,479.97757657422676
5450,395.84921528503395,360.0068592281099,1217.3350598774139,468.3482968154227
5475,384.36578524796687,338.26093688753787,1195.1376319723051,460.8863573787642
5500,365.77191147745634,332.73227540977666,1111.2935598346053,428.705595082924
5525,380.86035688207784,344.4189724780004,1159.3713330314795,447.63659449454843
5550,389.4477881375006,344.9675017029552,1200.625984751572,463.39581016968873
5575,375.10378120801386,328.55530171109064,1119.6549726490282,433.8600589770537
5600,375.72059618632,328.1969057173956,1114.4506980986823,432.9995352336339
5625,392.8173349234793,343.2699238061905,1214.096607935807,471.02350079540224
5650,389.60608888224317,339.08728518530177,1170.2695259164882,454.6640833351347
5675,390.93568769601677,377.54255385215464,1188.7920276898603,465.0483553849734
5700,391.24705686288723,395.6833823592055,1169.5656549018972,456.70215882974514
5725,395.5801014971377,394.01707014574936,1205.3846955192623,471.52343284016223
5750,404.8813327377493,403.38588363474065,1237.374469089508,481.2890545389869
5775,391.8481032867901,381.2911786915826,1167.9130377085482,455.72057213157905
5800,392.22372142119065,385.6368321393217,1173.8987214267254,455.8722910753318
5825,406.1886966665586,402.0573466658592,1244.387325000763,481.7156683385372
5850,403.17595263740475,397.4940561432588,1221.5410105240971,475.17391227839283
5875,399.89917646669875,380.0915999926773,1179.9124607852862,461.1243627492119
5900,411.4004234224558,398.17268125526607,1236.481484375894,481.0397140663117
5925,413.872025853601,402.2702534424848,1266.34065518297,490.38751033873393
5950,404.9254038517292,396.5730750033489,1233.8525250095588,486.9900115384505
5975,416.5635224210805,404.3225637797652,1297.123334485909,506.59670517362395
6000,407.78807777260977,386.1289158832459,1222.7222111111596,476.5945031642914
6025,411.5748377080823,384.54276883406715,1255.3838376979359,489.57217049012417
6050,409.2560226444928,385.5870603817814,1247.26517736237,484.72658113263685
6075,419.0559581713243,393.9969054547223,1282.2928600007838,499.42979454560714
6100,408.83288153318256,397.38958154458265,1248.5695369261962,487.5044046145219
6125,421.01729806799153,397.5783653832399,1263.3577038416495,490.0970730689856
6150,415.28099999257495,398.93843570777346,1268.0088928341866,481.7476642557553
