Path length,ge-bfs,ge-bidir,ge-aStar,ge-jps
1125,224.8096930829315,258.75606936793554,672.3719104731625,497.8184381424792
1150,229.90234103177428,264.1233426021086,691.365345739062,520.3782295953532
1175,231.012110412355,265.068051867026,674.669290962704,510.0397259309039
1200,239.31897963343715,271.4744604893347,710.8200419557313,537.5201869659171
1225,242.7614724079107,272.6759988275409,703.4892555773258,543.5589567520847
1250,247.22880881072066,274.60017254105844,720.9167547131293,544.2432278667684
1275,238.92743823551663,268.4166670588886,698.0238388221638,534.9206074489098
1300,246.59158076193623,270.6602394781514,712.2781042076184,539.0004124265754
1325,222.84819106731757,257.2037089347987,705.2168325049705,545.0333602993423
1350,214.24873244070582,257.4657538690205,706.8885568472601,564.2900252984393
1375,229.13553034550156,274.31603379331784,750.8593986227595,613.1619320699881
1400,237.79290624927071,277.9008253678022,769.5727772059686,651.3020952182877
1425,237.57816503773955,281.65298157583055,760.9429499987597,626.578183837403
1450,249.71858132765234,316.8992963858757,782.7415831343956,666.4629542172314
1475,242.39839712278447,312.64937841592075,753.1559942459031,633.873735252473
1500,239.9705661736867,320.6808095587527,759.3687838232693,639.7763169105439
1525,267.98182453018313,354.7330792456303,841.4160943334957,696.6373849033184
1550,310.89384657634446,437.60027945123306,1000.0554958892195,832.2206273977071
1575,324.0675494109883,440.3124047076001,1032.8240270551514,849.696261178746
1600,319.4304514667567,437.50310441150384,1042.1153529452927,849.9098941184142
1625,321.3306648602357,442.73095675819627,1035.8035486413014,863.5598756783718
1650,319.0976333338203,444.05628939469653,1035.819087877418,878.9589424232641
1675,323.95077534489434,443.8138863036077,1056.2551246554883,868.6231808180678
1700,332.17675967754855,449.3132225871086,1057.9612516174393,890.3391951591738
1725,334.6001999966408,451.3398960475859,1071.8345171048452,902.0694592116695
1750,336.66988107884254,457.96674054377786,1064.1804621646534,912.4874324315304
1775,335.1059241948589,457.85658870877756,1079.3881451622133,926.7801467757071
1800,336.699745708704,460.9507242832865,1087.8971242853574,923.238222857884
1825,346.96244761773517,462.49731428282604,1125.6586047581263,952.2159714225738
1850,346.22888939398706,465.2604378777923,1142.5632757589672,940.3997424235849
1875,347.4716794872895,463.20305641262956,1135.384362819103,945.5292179454595
1900,347.1281399997075,461.01530399878817,1150.0152293340366,943.521044002374
1925,349.16442112435755,462.55161831160666,1149.7156704252875,956.0070281733929
1950,355.5133418940209,457.7283527077855,1165.9635770232292,951.9411040568674
1975,359.8515797506405,469.07752531540547,1170.262674684766,962.3633987330184
2000,350.93703676058965,462.80338088203877,1185.5686602881726,967.8669632322648
2025,360.2238671910018,462.2695203097537,1187.1084374990314,968.4321125056595
2050,362.88160540687073,466.081621624328,1214.6636635129516,985.7902135148241
2075,359.45787246071774,467.03462463876474,1230.8756478238797,986.7632492763408
2100,368.1672842860222,466.49410428575106,1234.3050671424185,999.8475057150637
2125,364.11938648932687,466.78677161803114,1226.071078377801,982.9504527046873
2150,368.4315269854334,468.6434872973533,1270.336177773892,1013.7270571447555
2175,372.6110086959341,457.99538695639455,1269.2510333363562,1022.1526115951331
2200,378.266529998609,463.81676713994574,1277.3161271384784,1022.6479042862143
2225,382.4437766152543,462.8744415555681,1280.7154207748251,1009.8824285702271
2250,377.9221655736204,460.2172442596467,1297.1469344271989,1015.545704920761
2275,381.47944374606016,463.9151475057006,1317.27473000139,1019.0411862477661
2300,384.0198426474543,463.720383824671,1342.6226838222321,1041.3541514706963
2325,384.16969028032486,464.07504166662693,1329.0459222205811,1030.5553930583928
2350,386.6330810777239,464.55857567690515,1364.870901350234,1053.8586837842658
2375,387.19811447749015,465.04833026465616,1367.384930259303,1039.2889013110023
2400,391.13861175933306,462.5386117626639,1383.3369161732057,1050.7545985246406
2425,389.22815757628643,463.7727969677159,1385.9337727292018,1047.3397348487015
2450,388.7600605221171,464.8331065797492,1386.2322144720115,1053.40470657929
2475,397.00899808108807,461.0317730800464,1416.3389134601905,1073.5800038495888
2500,386.8934200167656,469.9491000056267,1398.890279984474,1034.35909999609
