Path length,ge-bfs,ge-bidir,ge-aStar,ge-jps
1275,197.53992159569978,146.92628728889076,499.83861216053555,116.69861252554531
1300,204.56385194528124,153.00495453065955,518.6475933457479,120.63979371506274
1325,200.2076764381189,153.1433638441477,512.471439929746,119.09175952775873
1350,211.33649491701283,156.43868838204662,543.4613582564352,125.86602667022747
1375,213.2508380531388,162.05889430598302,552.3162637887632,127.23417444176533
1400,217.61316777329418,166.29851989588028,567.9785182348711,131.18667734086404
1425,227.98749159066725,175.11527513629557,602.8209089552898,138.63279744388853
1450,227.07219515832443,175.6459718798348,599.6431432014515,138.63897057662908
1475,235.6105942387375,182.74194892276105,623.5869152914706,144.20717086894908
1500,237.9845820854961,176.6076877435339,627.2859861057462,145.15712340353176
1525,244.54981470324384,189.96188711254652,655.5903972765927,151.22203557071583
1550,252.769703164461,185.19675360161725,677.8531790902618,156.10810702798236
1575,258.3714003985928,194.45423185296596,697.5546477802338,160.81339657402808
1600,257.56809471694515,195.3935250052264,689.6041456007622,159.4077253564143
1625,271.9485446454825,202.2439586207568,740.1953422841489,170.77419165344722
1650,271.7067716614202,204.71111042277252,748.2167696460292,172.41791407717648
1675,277.8480904238439,204.02163039167064,761.6520440156947,175.24117090118085
1700,269.75397967234557,208.87416358046963,747.9409933491247,172.41484528592687
1725,273.6816049256177,210.35053132010287,758.7987615614858,175.2081054607593
1750,287.93624125370053,218.59988782523703,800.7461005707657,184.31871616523077
1775,288.7378588558899,223.31320469164186,812.007249666171,187.46454409799642
1800,296.61459438140025,230.35597078273358,830.4741206035185,191.22394812508915
1825,294.46458343927867,228.03951097074702,833.8157393658203,191.61403571354802
1850,301.6108440003395,228.39783840227128,846.2272126011849,194.95054439640046
1875,303.1395604327428,236.7797865100044,869.9730411862298,200.05752679684178
1900,300.72891953107893,236.32885714379185,861.0219905945535,197.4149247776535
1925,313.48324768992927,242.84530159841654,904.4492838140909,206.76224056808974
1950,321.94361217950615,250.58273950855383,936.4942022477196,213.92808352070355
1975,319.4233805200134,252.37239588512463,931.2276533717073,213.5583222818732
2000,324.2190427598746,248.51556684012,953.3920827901018,218.0658311597679
2025,317.8820556001877,255.21075783069455,931.3988531734516,214.08542686478415
2050,335.88443836168807,267.1218740003759,988.271404359124,226.1721478210796
2075,329.96438044897894,260.48347617039246,970.701249163022,222.3155986956378
2100,333.6143038498332,259.5465563909394,987.4638262638487,225.22328949225135
2125,342.00038345728666,274.24880185623596,1021.356907245395,232.25278717700434
2150,338.9995376233504,267.80426498587127,1016.1013448717874,232.04340614109287
2175,349.26601786303604,279.8987626345149,1046.490596933055,238.3081644360339
2200,346.6483500008057,278.35652313240905,1042.3927233053696,237.91157028174484
2225,352.1035039941621,285.31203175678905,1069.9754089402609,243.80421178785113
2250,360.3556526538097,288.9815145821282,1094.4661604152484,249.78605814865142
2275,366.1950447041428,289.61832584812566,1109.4721339296823,252.84500036034166
2300,364.8386711368666,294.2651189311462,1104.4333354782532,251.87762995984625
2325,364.39660196952616,292.01882325046176,1114.295475663354,254.83976314020924
2350,379.9877575909712,298.59207508420775,1171.081556011847,267.17522314454135
2375,365.2487224591896,300.28190116398036,1118.1166867213324,255.22707401635125
2400,380.4795897166221,306.6819703936147,1177.102916426607,267.73456317509124
2425,379.8827368649646,300.29865149846154,1163.0810269846909,264.89914285779207
2450,383.70874269848014,313.39824887786466,1194.3516715300664,271.30309475718366
2475,377.92976549162717,303.6234076093875,1174.7072224581618,267.46536530988334
2500,385.6549111805843,312.5457261108378,1188.4716724697269,272.00338153559613
2525,382.7268202117176,314.4312488311945,1176.0623019654338,268.36089892677415
2550,391.2490624509433,316.1693007816137,1226.8797965040467,278.94178657633785
2575,397.89906163649124,323.6010056400299,1244.6784636306763,283.0401085402749
2600,397.64627192436006,329.43054862591106,1255.0318031179795,286.0406389004594
2625,402.6093925869271,320.7953097621959,1264.8065385184711,288.29190560059783
2650,397.20052166603386,327.7093790394798,1249.0109424519073,284.42444084931435
2675,401.9077488546589,324.2978076064541,1269.7988053179513,289.5412638785721
2700,408.00899247413895,327.98832903583417,1279.1545026887702,291.089515592035
2725,410.3480830600907,331.82982357738206,1299.7570007448917,294.8418622469156
2750,422.98425328993534,340.2410827844571,1346.6433038484483,305.20396538619156
2775,407.2418894381254,339.197342804438,1298.5656200375931,295.5528695813511
2800,413.36283612205955,345.92719999692287,1319.3417001876542,300.7548661612739
2825,419.1006597858678,342.3901582066975,1347.246687475756,306.3586643717697
2850,422.15245879124603,344.5646043472795,1364.4270984932696,309.78281247232724
2875,417.14255975535576,353.77539680908757,1339.0279914897385,305.19451169468834
2900,431.52691117434085,358.56940241454924,1401.3470000057468,318.94557708868103
2925,425.4959992526183,352.794354854235,1361.7615835857926,309.91770801971205
2950,430.2369722347896,361.71357047369276,1384.0982973684536,314.4009484989153
2975,426.7326330338049,343.56636679106896,1377.7999689968353,314.36756274984515
3000,433.56242339476097,360.7688584921495,1403.7886805642327,320.0399911295693
3025,432.7345934303785,360.6935774517737,1403.2669488460513,320.2691047970821
3050,437.2822046284322,371.30170258592676,1436.9220516606613,327.4302344467905
3075,440.2719889460266,371.35139746683234,1411.7530927597613,322.5243527258652
3100,442.9646068853595,377.94768510184474,1450.9664992611279,329.65534246478444
3125,441.27693801832453,381.7996701550526,1437.405289166774,326.5891936015913
3150,440.6073230433594,377.9378462824328,1433.4429987229798,324.39119346431727
3175,455.60428753838664,382.04526152176487,1490.7157585474638,339.4829784414582
3200,448.2410296627777,380.37993156230044,1474.2939967619602,336.480592579896
3225,450.6419062653958,391.10793425584586,1475.5481046062807,336.3956609553834
3250,450.4866594939249,389.40207705702835,1476.001774730648,337.0101948015151
3275,459.9919483596391,380.8674946988586,1523.9773532830886,347.4275556563461
3300,461.93275672999295,391.32822818279266,1525.1631669074839,347.71952910163185
3325,456.6440546952889,385.0857790945299,1506.7021480856872,344.2669782260569
3350,466.4731180942793,391.295789851346,1540.8827813079295,351.38096361416234
3375,463.26092996664926,391.9528893688892,1534.3778287307591,350.2716524846165
3400,460.94069280136716,399.1752738695253,1519.6058454576767,346.5850774614197
3425,469.27690652354477,404.115643561412,1552.7696449811285,353.62814497863593
3450,468.87702970487163,400.808853693114,1563.2712411440607,356.79859501673286
3475,467.50749457482124,413.52427665712366,1565.6522873263484,357.1415635805495
3500,464.0112124029107,420.650733073396,1532.9154110212964,351.29009921860506
3525,463.7899560333517,421.1619521484297,1539.8634423224717,353.2319333343662
3550,466.3132300404615,424.5348244207774,1554.9545889492183,355.44075116122417
3575,465.2748328008402,425.929818717047,1549.449047284347,354.82756519269657
3600,473.04332192008826,424.3131908180818,1572.0750066835844,359.31392693071626
3625,469.39083917626056,426.1535822534974,1556.0994932992119,356.58749826491135
3650,470.2788077297777,434.17598257253667,1562.305494452467,357.58626850241484
3675,470.60069978851635,427.57790556691356,1578.0128787551957,361.3182779346545
3700,479.56083430602536,437.9609325508393,1626.2043499086801,372.48494034761575
3725,477.9012517881772,429.8526517886018,1597.967385119389,367.1984283753804
3750,476.5204146939881,433.0893726504579,1595.5026140845553,365.9281042838583
3775,473.6096943416886,435.97729215746614,1585.2474854034017,361.9402017396
3800,479.41057542998277,436.1774787243376,1605.0011307566033,365.61722707425605
3825,479.59066157646413,437.31190929925145,1599.5627816137203,365.19068595397573
3850,487.0132617263637,437.082414608924,1632.2623703617128,372.2062434188623
3875,484.21473103507776,443.6720476687317,1629.3993908686764,373.2935097411003
3900,489.2541402553622,448.3479529055322,1667.8868885886125,381.74596494213677
3925,488.2837929289455,441.3235997895937,1657.751876302172,380.24657483854315
3950,488.94465000266615,465.49307174475297,1653.8530484790388,379.7295856506928
3975,480.5187177055183,460.3021827599098,1641.6838650599293,377.2479156335195
4000,481.9544616848509,467.1475049084592,1639.3707773395788,377.4716352764691
4025,484.0089325380736,460.5910008637042,1653.1663931063538,380.98941206212703
4050,488.14538965788967,468.5397031929693,1656.4186394103056,380.0242896573297
4075,491.41598213133847,478.7598712195377,1675.3873598614314,382.6102635733213
4100,490.5699396881822,462.79882309415416,1673.0812156938116,382.49788362669835
4125,492.4069056656896,480.01342312711165,1682.4941483041328,385.9465507969024
4150,483.8329335703994,472.08255500782343,1632.4806759863188,375.95160186151804
4175,486.7776189784354,481.0419401426385,1661.593186613417,381.789100482226
4200,491.1157194090018,475.8481549850371,1663.7686069975646,384.06024366376215
4225,489.08748727961046,478.54599847866376,1675.1555027985999,385.9485898187749
4250,484.6849959136555,485.7852503158761,1642.9562012556964,379.94268176465664
4275,481.00431623785937,477.10572238605374,1647.1421364558732,382.605316613125
4300,476.8964625417588,483.1794117023315,1613.218661876028,375.73925117027
4325,479.40295037898153,481.3939219677087,1634.421623484655,379.4371151427428
4350,475.7082575346294,492.8979719212181,1631.5796856144018,379.1993006990667
4375,473.7712282156333,487.16505970535695,1608.6959428533967,373.8297428560781
4400,480.0463434567818,484.17464153583234,1615.9431292350475,375.8933626972712
4425,486.49555277493266,491.6515652785699,1651.7942704715663,383.37856389168235
4450,495.2381808891725,494.0196617899763,1700.5595082299094,393.57519363196155
4475,481.98932810949685,491.113800364457,1624.4888437736076,377.4772366510167
4500,492.24808489961447,499.75497095449913,1678.8790562332802,391.9565973587756
4525,487.3916948035911,492.4043837088126,1668.4410533410532,388.12725184846806
4550,486.01657193083514,497.56974420129205,1652.0721242059742,384.64732737039265
4575,489.26311781883237,495.7585421917655,1653.044562554793,385.4793174422871
4600,489.0958483954057,503.21701827869623,1675.0468085999985,389.25306882995005
4625,492.1608085561419,499.0455631908431,1672.3144449824294,388.0585576211653
4650,491.5020910295947,506.2903572477143,1661.7672231049373,386.28419895500974
4675,488.16448576868015,514.8328054716987,1657.0925445295597,386.17243722842557
4700,491.4559966542907,513.6745349474556,1673.7956914476304,388.1869553952412
4725,494.9280985384962,505.2358215412084,1674.644705481773,388.7119335701866
4750,497.2432406149605,510.95682912402685,1687.0448793122596,392.7886126543827
4775,496.84996704999793,509.14263913612956,1692.4351201445556,393.9479216965594
4800,488.0654914422078,494.0056252157366,1661.6707522503964,386.54447836811477
4825,494.60202317779715,502.0556050148877,1685.619273632223,391.62234636436807
4850,494.42395688743767,505.2665206314227,1653.572587602729,385.6265045929392
4875,494.47537168955694,505.56530410622895,1668.0611977021988,388.35182647291384
4900,502.5213567566227,509.47258289010676,1708.5274342373684,398.52226801391123
4925,500.8822775030136,505.8517309939861,1699.071357498169,397.27727650284766
4950,495.76464099165787,509.8995878646563,1683.7915376499607,392.61506652732277
4975,499.62427840993996,508.5005957677331,1695.919409861587,394.88222957440945
5000,502.1290764448378,505.12205466482374,1708.3850768937004,396.2230506653256
5025,503.69040233955207,509.3573827086208,1720.6461953281241,400.0602097990357
5050,507.6595986652374,506.26190799395243,1717.055524439282,400.92650755140517
5075,505.19156119812567,514.0980890417752,1715.7357621127612,401.6718479367696
5100,502.3087236647095,510.45626742073466,1705.5316857078246,399.5594767768468
5125,500.1870769746376,526.8563896843881,1711.391878792734,401.68272242112596
5150,502.1359933260715,532.0868690895312,1728.899262418169,403.3982284704844
5175,502.1985337024324,528.9271426950947,1721.0514702194193,400.32413146335085
5200,501.3908638076548,536.8112521522615,1701.3301374297932,396.670851534861
5225,504.0091166643449,531.2925679021412,1716.5429382706866,400.2452888886134
5250,504.7450177231921,541.0381405036661,1718.39226644854,402.4444151935698
5275,511.50341265747346,523.2561427713877,1754.3145060180182,411.34276567309735
5300,510.5522687025597,539.026312264928,1761.9642717867541,413.4625116564745
5325,508.37254624217746,544.1615849941969,1749.1565562531352,408.4245837703347
5350,512.0716936409129,543.7158086768464,1749.4937705166767,409.8709635831028
5375,509.04434662655086,546.8439883498327,1736.5199079689073,406.49396748923084
5400,507.9185674894287,540.0377451827727,1741.4495289153363,410.6969939728817
5425,515.6787428693001,537.1104633467538,1775.2225751506617,416.03304844169145
5450,513.0834789333574,545.6319873534053,1754.0119578220758,412.09841565626215
5475,514.2874194033005,555.1047788227306,1773.7182917735156,415.8869782475864
5500,515.3915733797311,542.2979372746846,1768.888713612359,416.1480674616684
5525,513.8482620535226,553.5466751789224,1771.5848020602916,414.96503309874697
5550,506.284146297861,587.3837268418736,1733.7135852023407,404.4184814978529
5575,512.9433563730934,588.8157318006862,1724.330454546755,406.5328654571013
5600,510.9379973599785,578.1587903583259,1735.53251316882,411.2592122743004
5625,512.4669165296003,589.4737710716311,1724.9585694301227,410.3497529088958
5650,516.1914514975973,587.4095009954849,1729.4842712949999,410.713077219406
5675,517.9519663905276,585.8376224040985,1745.9358965405102,413.7566999998586
5700,521.745702644365,593.0938787629119,1747.673309743932,414.46824777864776
5725,518.8183785725613,587.624182652454,1712.2532102112868,403.6364898049101
5750,514.1126048257274,624.7717354874457,1733.7977354718794,406.8422064435097
5775,500.082390906594,619.5649527289651,1622.262490905415,385.8845890868794
5800,506.8053296495367,633.9303092515028,1666.990485217836,394.3523629418126
5825,505.2193636590784,634.4354854280299,1664.2663236357948,392.24162909767847
5850,513.8122634520897,632.6875365422322,1684.6614672862565,405.27707691376025
5875,516.1407019037467,624.6972653636566,1685.5586461516527,399.59446730980505
5900,505.7503438414189,634.5696017574845,1651.056896494146,392.1685210487299
5925,506.737728298835,630.613466055888,1651.8607018938606,389.6420641350296
5950,516.3351982141796,635.3851578904871,1710.7025947361662,398.6428438696945
5975,510.98988216263905,639.8530143243926,1697.7386267738682,404.49135713066374
6000,511.3338077022479,636.8146076890139,1715.3544461406195,404.10580191703946
6025,511.5473280873215,637.4847491080301,1710.555431570923,402.47720702489215
6050,520.4891386073932,650.121863160217,1743.1518438698952,410.44982631164686
6075,518.3894807650493,637.3516846161622,1745.9493154012239,414.86699229937335
6100,517.6438076908772,654.028203867949,1776.280753823427,422.7819711474272
6125,520.149726163424,657.7950230928568,1775.3355430676386,418.53306154471176
6150,513.3810816151755,645.799765309509,1731.7812306102442,411.5565510185397
6175,522.5280092778029,650.2083333421637,1778.6997870250984,425.38566667062264
6200,516.043749072335,659.6425909129056,1754.2241999886253,420.43243454586377
6225,522.2756083567937,654.5133800069491,1783.5822083234787,421.2956833442052
6250,516.7332090897994,660.7974045493386,1757.5360227606513,417.63206817887044
